id_venta,id_cliente,id_tienda,id_producto,cantidad,monto,fecha_venta,updated_at
52008,619,148,2,7,1198.44,09-02-2024,09-14-2024
259551,2807,97,494,1,750.98,N/A,09-09-2024
313593,659,130,481,4,87.37,03/09/2024,19/07/2024
301413,2835,7,854,9,468.79,07-31-2024,2024-08-15
22638,3321,75,506,14,941.88,2024-07-25,2024/07/09 20:55:13
231706,1525,174,1096,13,855.22,31/07/2024,N/A
318738,1223,30,173,8,997.72,2024-08-09,N/A
171546,428,107,240,5,1288.04,29/08/2024,26/08/2024
80229,3045,11,143,5,1280.87,08-19-2024,2024/08/06 00:14:05
262878,4254,56,397,7,183.59,N/A,2024/09/19 17:46:57
207137,1846,75,980,6,891.64,07-19-2024,2024/07/13 21:11:46
197251,3491,89,99,1,1413.14,2024-09-17,2024-09-11
260426,3963,24,197,3,478.58,08-19-2024,08-22-2024
61959,2989,67,1139,6,663.05,23/09/2024,09-23-2024
252363,5035,147,852,8,848.76,2024/09/07 13:16:44,2024/09/18 02:02:51
206033,119,65,518,1,674.44,07-12-2024,N/A
128044,4712,126,59,7,1280.04,18/07/2024,2024-07-03
321820,3474,95,252,10,1063.63,2024/07/26 07:04:37,N/A
143642,2207,43,836,10,12.77,2024-09-11,08-11-2024
154341,3546,187,790,6,970.04,2024/09/07 17:29:42,2024/09/20 13:12:24
110444,409,208,527,12,1284.57,12/09/2024,N/A
285294,5726,112,894,8,1335.18,2024/09/05 01:54:31,07-04-2024
120568,4544,2,604,5,1439.76,N/A,N/A
247792,2047,76,367, 5u ,356.51,02/08/2024,N/A
277599,1732,171,236,3,89.76,2024/08/01 22:19:27,2024/09/18 20:41:14
315474,4866,182,666,8,532.01,09-25-2024,2024-07-24
317355,1993,113,677,4,177.01,N/A,N/A
66755,4027,105,142,2,178.87,2024/08/28 21:12:21,2024-07-08
111669,4372,209,536,14,149.13,N/A,07-03-2024
231911,3367,37,103,11,918.19,2024-09-01,2024/08/02 03:24:30
26864,3647,38,441,12,7.08,26/09/2024,08-13-2024
68308,5282,150,1066,4,34.17,29/07/2024,2024-07-30
87110,4756,118,29,6,1436.6,08/09/2024,2024/08/12 13:36:16
317807,3245,197,861,11,,08-12-2024,09-22-2024
306903,4298,193,618,14,677.8,07-16-2024,2024/09/25 13:25:34
315073,3193,121,1189,2,686.05,2024/09/02 15:00:01,2024-08-04
71983,2966,140,625,12,1270.3,N/A,N/A
144404,1693,109,1123,7,1368.35,N/A,2024-07-20
81371,4170,166,362,11,333.42,N/A,N/A
328855,2540,215,116,5,818.08,2024/09/08 07:53:33,N/A
281239,913,92,75,8,15.14,2024/09/09 15:28:42,2024/07/27 03:21:35
4923,4809,214,1030,6,113.81,26/07/2024,2024/08/03 13:39:38
176620,3783,118,132,14,1047.26,2024-07-17,2024-07-12
268400,4249,49,565,9,779.81,N/A,2024/09/11 16:34:33
328122,5810,100,1090,11,490.78,2024-07-12,09-28-2024
254627,2683,220,218,12,287.43,2024/08/16 13:04:39,17/08/2024
308460,5144,175,1015,3,1492.25,N/A,27/09/2024
46161,1263,194,917,10,939.44,N/A,28/09/2024
331951,279,215,1080,10,1455.82,2024/08/09 16:19:20,2024-09-19
30643,1739,166,889,11,1497.49,2024-09-06,27/08/2024
177049,1814,193,749,1,627.29,2024/09/06 22:10:13,09-05-2024
51810,4950,20,564,7,959.63,N/A,N/A
242671,1337,165,621,3,1198.33,19/09/2024,2024-08-14
265955,2580,219,1045,11,126.63,17/07/2024,04/08/2024
149042,4976,207,1146,6,1009.06,2024/09/14 16:47:08,07-21-2024
319772,5278,74,945,4,1179.85,2024/08/13 06:30:12,2024/07/29 23:17:02
154515,5296,65,966,14,745.82,2024/07/01 23:31:27,2024/08/26 01:54:01
320416,1029,94,474,2,1080.41,16/07/2024,2024/07/03 05:09:30
300003,619,180,802,6,321.38,2024-07-30,07-03-2024
329587,54,68,1085,14,648.94,26/09/2024,2024/08/17 06:40:35
173033,518,163,107,7,1242.39,2024/08/04 21:54:45,07/07/2024
324793,4175,38,489,13,896.3,07-21-2024,03/08/2024
54420,1548,20,560,3,630.96,09-27-2024,2024-07-25
330009,1372,52,518,4,459.26,N/A,N/A
321725,4828,11,871,7,692.09,07-11-2024,2024/08/20 09:31:51
41559,1447,1138,904,13,211.92,2024/09/17 01:06:22,2024-08-01
143454,4767,194,664,3,349.07,N/A,2024-08-24
228942,2051,171,72,10,786.31,07/08/2024,07-21-2024
143883,2640,34,688,6,859.02,2024-08-08,2024/09/02 18:49:24
300160,3700,37,1125,10,48.48,2024/07/21 12:21:08,07-17-2024
301472,5172,47,650,10,563.4,N/A,26/07/2024
323097,3373,66,1156,12,717.2,07-25-2024,10/09/2024
300769,530,183,492,11,368.89,2024/09/06 00:23:16,2024/09/19 09:44:20
126533,275,32,789,3,1251.8,08-06-2024,19/09/2024
118868,1973,108,93,2,938.35,08-03-2024,N/A
173484,2470,120,297,13,255.87,2024-08-31,2024-07-24
191564,5928,194,899,10,1230.38,2024-07-27,07-17-2024
95072,1328,22,1083,4,10.67,2024-07-16,24/07/2024
316400,3144,173,1047,8,1134.34,09-24-2024,05/07/2024
331021,1891,219,160,13,1007.35,25/07/2024,28/08/2024
260014,3688,198,1184,7,697.32,N/A,09-23-2024
315037,1409,157,1026,10,707.16,N/A,07-15-2024
55255,3386,10,117,9,,2024-09-04,09-09-2024
17303,142,156,420,8,601.42,N/A,2024/08/15 22:43:13
128564,5513,2,482,8,1207.9,2024-07-07,08-26-2024
195793,4445,177,672,6,1167.27,08-29-2024,2024-09-06
200308,303,154,440,4,1416.69,N/A,07-22-2024
274972,2993,96,1144,12,582.55,2024-08-04,07-24-2024
229061,3436,60,973,3,131.29,N/A,N/A
15237,3301,80,34,10,,07-22-2024,09-27-2024
301914,4222,102,563,6,1021.91,24/07/2024,N/A
121452,4508,33,1195,11,1463.49,2024/08/02 13:37:30,N/A
37614,2982,195,1099,10,1468.02,03/07/2024,2024/07/02 23:43:42
251921,2768,206,99,5,442.65,N/A,07-09-2024
316622,778,146,928,1,921.05,08-18-2024,09-27-2024
300556,1767,77,456,10,1018.7,2024/09/27 16:12:24,20/08/2024
307013,892,78,748,5,1097.72,2024/07/23 16:21:11,26/08/2024
70290,1303,11,547,1,441.88,07-12-2024,20/07/2024
318970,5351,12,844,14,41.62,N/A,07-24-2024
201528,2548,90,842,11,314.74,04/09/2024,N/A
313694,3458,162,212,9,839.55,07-31-2024,2024/08/08 10:14:02
218037,179,182,814,2,325.18,2024/08/25 09:37:00,2024/07/16 02:20:28
44774,924,79,1681,4,410.91,2024-08-12,N/A
319849,1870,72,689,14,725.85,N/A,2024-09-01
311358,5789,63,903,7,1121.27,2024-08-10,N/A
233521,1819,35,1074,5,210.94,07-17-2024,2024-07-25
252697,2957,130,444,10,1235.78,2024/08/27 14:53:45,N/A
299457,4451,115,202,3,826.75,2024-08-28,N/A
193535,3730,206,255,9,1077.52,N/A,2024-09-05
325243,2460,45,1112,5,1474.5,2024-09-26,08-03-2024
24624,721,171,404,7,712.95,07-08-2024,2024-07-19
325847,853,174,496,6,1436.98,07-03-2024,23/09/2024
37062,5459,218,376,7,661.21,2024/07/13 11:04:10,N/A
329444,3809,30,583,12,856.7,N/A,N/A
244855,2686,46,325,9,1390.0,2024-09-04,11/08/2024
90493,5715,124,2042,10,495.33,2024/07/22 22:39:55,2024/09/24 15:07:16
27559,5926,24,784,9,1287.03,30/08/2024,2024-09-21
324222,3648,180,985,9,1281.79,N/A,N/A
240990,1516,99,439,14,1083.4,2024/08/27 11:12:45,2024-07-12
255523,3216,128,536,11,223.06,09-04-2024,2024-08-23
267462,4488,164,881,1,119.89,2024-07-22,2024-09-19
314911,889,17,497,6,1058.66,2024/07/02 03:43:44,07-12-2024
81123,763,154,774,7,907.69,06/07/2024,07-10-2024
52524,4812,131,942,9,951.43,07-17-2024,01/07/2024
313071,4808,59,734,11,300.32,2024/08/12 04:30:12,29/09/2024
172333,1392,50,701,11,1381.8,2024-07-08,2024-09-05
323211,3390,3,82,12,1382.62,2024/08/28 23:27:43,N/A
162785,2457,136,841,5,687.25,07-26-2024,26/08/2024
316594,5710,124,1122,13,437.2,2024-09-20,08-07-2024
228171,4760,136,97,3,1085.95,07-09-2024,05/08/2024
169049,3441,72,198,9,527.81,2024-09-14,19/08/2024
50597,5823,45,1189,5,510.22,10/07/2024,08-18-2024
89752,2201,135,342,9,608.85,2024-08-24,2024/07/13 06:46:41
302013,4485,140,453,5,582.8,N/A,N/A
328110,4424,68,929,4,1492.7,N/A,2024-07-08
303967,4858,216,115,3,1401.65,2024/09/23 04:08:48,2024/07/20 12:30:03
22530,2599,105,475,9,1302.83,08-28-2024,14/07/2024
329714,264,125,141,10,119.96,2024-09-03,23/09/2024
312419,2173,128,382,7,958.59,09-15-2024,N/A
140318,1863,107,876,1,268.37,2024/09/03 06:31:53,2024/09/09 12:27:27
324873,5244,115,800,3,888.1,2024-09-21,2024/09/08 16:35:10
192979,6381,209,175,10,1424.07,2024-08-28,2024/07/07 05:23:29
322040,5344,164,297,13,237.82,08-22-2024,06/08/2024
325710,2900,202,693,1,1467.85,07-06-2024,12/07/2024
322434,5833,106,1183,8,724.98,2024/07/21 01:17:09,07-21-2024
201670,873,18,230,14,1278.68,N/A,07/07/2024
276793,1780,23,406,11,659.0,N/A,N/A
131669,5846,148,1181,1,1273.54,24/07/2024,08-23-2024
266051,202,144,718,10,389.33,07-12-2024,2024/07/14 14:34:31
311885,374,127,1155,14,1122.46,N/A,07-14-2024
302451,1392,153,1014,12,675.2,08-31-2024,N/A
61031,2508,123,304,4,,2024-08-01,2024/07/30 04:45:14
228133,895,128,479,8,799.25,2024-07-11,2024/09/07 01:25:03
30904,6798,60,433,1,1068.12,2024/07/10 12:24:55,07-01-2024
92360,3197,122,861,9,619.65,07-06-2024,N/A
172944,4654,115,1112,11,1114.6,N/A,07/09/2024
32255,940,159,470,7,416.02,2024/09/06 12:22:18,09-11-2024
323203,4006,72,934,2,1316.85,2024/09/17 04:14:37,2024/09/15 12:58:16
177357,4033,106,1040,14,526.3,18/09/2024,N/A
302489,1510,16,890,5,162.25,2024/08/22 01:30:06,18/08/2024
81700,5240,81,134,9,730.27,04/08/2024,09-24-2024
303392,3843,33,915,1,1241.05,N/A,2024-09-21
313607,3437,95,716,9,1077.86,06/07/2024,2024-09-21
246406,320,108,1061,5,1474.62,2024-07-18,2024/07/31 19:11:39
75545,3857,24,1058,7,368.65,2024-09-26,2024-09-11
117059,1112,121,543,13,153.05,2024/07/24 20:37:44,N/A
314387,3508,176,717,3,480.55,2024/09/05 22:08:30,08-10-2024
173494,2807,151,354,10,970.54,N/A,06/08/2024
309705,5683,134,147,14,1240.61,2024-08-26,09-19-2024
329804,5454,213,865, 5u ,1205.32,2024/09/07 07:14:39,2024-07-07
235485,3570,67,315,10,633.62,2024/09/20 14:45:58,2024-07-19
255947,1283,154,109,4,1040.69,11/09/2024,07-09-2024
136381,1605,50,871,9,1157.87,09-12-2024,N/A
77494,2267,212,1108,4,413.25,08-14-2024,2024-07-26
304567,27,84,455,13,1333.25,04/09/2024,N/A
134162,729,102,19,11,1187.37,2024-08-19,09-15-2024
119787,1024,130,218,5,746.67,07-10-2024,2024/08/18 04:57:19
30330,5385,869,509,13,1248.88,29/07/2024,27/07/2024
306318,3944,213,488,14,105.59,N/A,01/07/2024
294176,5079,101,126,1,1145.93,2024-09-08,2024-07-02
324415,1005,137,483,1,63.88,N/A,16/09/2024
170875,3767,76,200,14,537.73,2024-09-20,07-10-2024
205148,2028,197,1062,6,314.3,2024-09-03,N/A
306291,5673,77,948,14,1043.65,22/07/2024,2024-09-21
283064,3384,121,516,14,1118.22,2024/07/30 22:18:43,2024-09-17
39303,4661,90,353, 5u ,422.14,28/09/2024,2024-09-12
331332,3497,64,820,12,202.03,2024-08-04,2024/07/29 20:36:06
303960,2282,59,369,12,893.23,N/A,24/08/2024
207920,1445,192,38,2,183.67,07-01-2024,2024-07-02
327185,1847,181,820,3,1132.41,2024/08/12 03:16:24,07-30-2024
83233,4267,131,1025,7,43.64,2024-09-11,N/A
328618,1366,35,924, 5u ,169.15,12/08/2024,N/A
108922,6438,18,1052,9,289.61,27/09/2024,2024-09-17
327065,31,24,309,3,181.88,2024-09-04,08-02-2024
93265,3576,127,283,3,522.26,N/A,N/A
105301,900,64,329,8,37.23,N/A,08-19-2024
329548,1353,69,1338,4,1449.62,2024/07/27 18:52:30,10/09/2024
28971,2009,70,706,6,663.3,N/A,23/08/2024
301382,3544,193,222,11,1303.14,31/08/2024,2024/09/05 07:02:04
57385,2365,22,132,2,1331.65,N/A,07-04-2024
327319,5965,187,988,12,620.55,2024/07/12 08:01:34,N/A
24962,4339,81,120,6,1236.87,2024/08/26 02:12:49,N/A
112039,2631,19,827,6,554.67,N/A,07-21-2024
329399,3034,180,751,8,999.98,21/07/2024,N/A
258567,326,198,720,12,100.97,2024-08-28,N/A
86287,1451,194,217,1,1374.89,09-09-2024,N/A
18473,106,168,1103,1,217.99,2024-08-20,N/A
312451,4916,194,768,13,721.36,2024/09/15 04:34:03,2024/09/05 04:39:58
128860,4450,42,376,4,1315.8,2024-08-09,N/A
284231,5097,159,459,8,946.42,2024/08/27 04:17:57,28/09/2024
170976,2415,42,1056,8,194.11,09-22-2024,08-18-2024
272372,4631,163,325,7,659.46,2024/09/22 13:02:06,22/09/2024
145812,5626,124,950,4,87.48,2024-09-26,N/A
186516,4110,40,826,11,395.21,2024/08/20 12:52:42,08-19-2024
159429,3427,26,72,3,1223.58,14/09/2024,N/A
309596,3402,75,286,1,284.43,2024/07/13 05:32:27,2024-08-26
330823,4565,111,954,14,377.21,01/07/2024,N/A
319697,728,159,744,12,1280.76,09-09-2024,05/09/2024
315112,380,208,1188,11,680.42,2024-08-30,N/A
302560,2307,183,1088,6,1270.76,2024/09/11 01:38:54,N/A
320560,5246,76,11,9,,18/08/2024,09-14-2024
112913,3046,15,917,8,695.2,N/A,2024-08-04
305968,4942,94,382,1,964.22,09-23-2024,N/A
289803,3415,124,963,13,840.47,2024-07-21,08/09/2024
319457,1246,29,115,1,357.43,2024-07-27,2024-08-12
113190,122,83,247,4,1153.12,2024-09-14,2024/07/26 15:59:18
185795,1026,144,706,3,1488.06,2024-08-08,2024-08-23
97664,4756,43,650,2,914.37,10/09/2024,N/A
119426,22,91,764,6,1488.36,2024-09-17,N/A
274226,1789,74,814,14,458.25,2024/09/10 05:12:27,N/A
311150,3704,74,283,11,1276.8,2024-09-10,05/08/2024
292082,3410,171,322,9,291.9,2024/08/23 17:35:14,09-11-2024
273670,4365,209,609,4,906.89,2024-07-01,2024/08/02 08:42:15
127646,72,90,331,6,801.04,N/A,06/07/2024
302364,4858,183,180,8,378.72,N/A,08-05-2024
239978,469,104,362,3,1344.62,2024/08/01 07:36:29,N/A
284442,1014,67,117,8,934.68,2024/09/29 12:57:07,17/07/2024
301425,3113,176,410,14,1426.49,2024/09/03 18:12:27,09/08/2024
238814,4851,52,1040,12,419.3,2024-07-31,2024/09/25 08:42:36
270029,2241,216,197,12,1385.68,N/A,09-23-2024
181433,282,146,323,12,71.97,N/A,N/A
259298,2756,220,882,9,117.58,2024-09-28,09-27-2024
59348,1437,159,247,9,924.55,2024/09/08 16:00:41,11/09/2024
316777,5578,193,817,13,1483.1,2024-09-20,2024-07-16
308506,857,120,760,7,183.31,2024-08-26,N/A
310595,3375,92,917,5,214.69,2024-08-09,2024-07-01
11758,1893,83,186,10,275.1,07-30-2024,N/A
240224,2815,38,641,3,841.56,2024/08/12 05:24:09,07-10-2024
296079,3398,93,849,6,1416.31,08-09-2024,2024/07/09 12:13:45
299317,2926,139,353,5,804.37,25/07/2024,2024/08/20 02:42:13
299006,1450,158,736,11,1489.54,2024/09/20 22:01:30,08-30-2024
317202,3254,23,1161,9,755.28,2024/09/03 06:13:34,N/A
313408,1240,199,1571,1,182.27,2024/08/24 22:40:02,05/07/2024
316003,4314,94,937,13,1157.37,2024-08-29,01/07/2024
325145,4602,156,219,12,111.45,2024-07-26,N/A
331501,641,35,625,10,41.45,08-31-2024,01/07/2024
253970,310,139,960,4,203.46,2024/08/31 21:05:33,09-18-2024
326165,5590,11,867,7,345.65,12/07/2024,09-22-2024
296885,4223,3,1024,11,668.61,2024/07/22 20:44:15,08-15-2024
294251,4005,145,395,8,318.07,2024-08-18,30/08/2024
315900,3202,101,362,2,1254.57,N/A,08-29-2024
284548,5748,36,55,10,976.48,01/08/2024,2024-09-08
84958,4893,109,573,8,398.22,2024/07/09 10:49:53,08-05-2024
312074,1552,113,448,13,804.77,16/07/2024,2024-09-15
316491,4215,1151,63,4,531.17,N/A,11/08/2024
310984,5247,212,867,10,169.91,06/08/2024,2024-07-19
299957,2060,110,711,11,823.18,2024-08-12,2024/08/14 21:50:09
307576,999,121,1136,11,356.34,27/09/2024,2024-09-28
215832,4995,180,1130,5,658.28,2024-09-14,2024/08/15 06:23:52
270605,1753,136,641,3,1385.87,09/07/2024,N/A
326288,4921,167,409,10,,N/A,2024/08/22 05:58:24
294012,2045,32,234,3,1302.71,2024/07/10 03:36:15,04/07/2024
303327,4949,92,0,5,494.16,2024/09/11 15:41:57,N/A
40100,3092,150,1045,7,125.87,08-09-2024,N/A
86186,1468,120,41, 5u ,663.53,N/A,2024-09-27
126564,3429,64,549,14,496.82,N/A,09-11-2024
235765,103,21,303,10,961.63,2024/08/17 22:47:06,N/A
197037,3495,124,258,3,1090.33,2024/07/14 02:26:22,2024-08-07
229631,5879,12,626,12,1341.58,N/A,2024/09/04 08:55:19
312991,5234,75,269,10,1218.72,2024-08-24,2024-07-21
145971,5597,53,1078,9,1259.24,2024/09/05 10:08:58,2024-07-31
103209,2760,97,524,4,740.78,2024/09/09 09:38:35,08-05-2024
120362,1368,56,999,13,106.29,09-21-2024,2024/08/12 12:51:14
125827,813,157,1036,6,312.63,2024/08/05 01:59:47,09/08/2024
300406,4773,36,101,4,971.66,N/A,2024/09/09 22:41:10
281249,4599,59,1006,9,275.72,08-22-2024,11/07/2024
176093,5426,97,854,8,1432.37,N/A,2024/07/07 00:30:36
316970,5929,80,781,2,64.24,2024-09-05,08-18-2024
131136,1924,130,874,7,1132.57,2024-07-16,08-21-2024
165310,1538,194,1046,5,7.14,N/A,N/A
301829,1078,198,344,10,670.68,2024/08/04 14:16:09,21/09/2024
183755,409,149,1032,14,934.97,2024-07-12,2024/08/01 01:22:53
310393,3140,52,28,1,1491.46,24/09/2024,2024-08-22
300865,503,152,315,9,170.22,07-23-2024,N/A
34711,482,121,922,4,1162.86,04/08/2024,2024/07/25 13:27:43
277984,1513,86,1167,10,111.9,N/A,N/A
329072,1848,146,42,7,1004.52,N/A,2024/08/01 03:16:17
308799,5658,210,74,6,864.54,09-29-2024,2024/08/05 16:14:43
44907,204,219,1165,7,770.35,07-06-2024,2024-07-18
306406,1730,120,346,7,675.8,2024/07/06 17:05:15,2024-09-01
323437,2826,145,287,1,1353.9,01/09/2024,2024-08-06
87952,4172,27,796,1,230.18,2024-09-03,2024/07/25 07:07:27
272364,3262,182,327,13,661.43,2024-07-21,2024/07/22 04:46:21
117862,5977,198,402,11,786.55,2024-07-26,2024/08/19 16:45:47
49176,4760,176,984,4,543.63,07-18-2024,2024/07/21 22:30:07
315706,110,214,104,12,410.09,25/07/2024,03/08/2024
300920,1308,33,536,14,1412.41,2024/07/13 01:33:07,09-20-2024
204583,5779,77,1097,6,281.19,03/07/2024,08-03-2024
329656,5745,204,73,5,178.64,2024-07-24,2024/08/15 10:08:55
261246,3322,13,370,3,1465.59,07-01-2024,2024/08/22 03:45:04
189208,2138,25,443,9,43.85,09-11-2024,2024-09-23
301027,4588,139,319,13,328.56,N/A,2024-08-05
37302,4511,98,1142,10,64.53,2024-09-25,2024-09-18
112376,5091,63,495,1,1108.11,2024-09-13,11/07/2024
319894,1678,84,504,12,1021.27,20/07/2024,N/A
78102,1284,194,638,2,,08-02-2024,17/08/2024
319068,2142,74,550,5,482.47,07-30-2024,N/A
73779,1797,200,347,10,1290.42,09-28-2024,16/09/2024
6101,5602,77,1176,14,1312.52,N/A,13/09/2024
36978,2624,134,217,10,359.85,N/A,2024/07/31 16:47:02
25017,710,102,643,11,1445.99,07-08-2024,07-18-2024
254036,2254,47,82,12,1331.11,09-02-2024,09-01-2024
317772,2972,66,1048,4,1318.64,23/07/2024,2024/08/12 20:31:08
279282,4040,184,1088,12,1419.85,08-25-2024,N/A
64588,3042,10,62,8,1324.98,09-19-2024,09-19-2024
134123,404,53,1055,4,113.69,2024/08/07 06:52:52,2024-07-18
39548,1024,97,110,1,74.26,N/A,N/A
29330,4743,119,249,5,628.25,N/A,08-24-2024
85992,3624,23,186,10,511.19,08/08/2024,21/08/2024
302409,6587,13,29,13,813.64,2024-08-01,N/A
92767,2355,176,949,4,862.44,2024/07/06 05:33:00,2024-08-03
142203,946,151,1135,1,1161.32,27/07/2024,09-06-2024
181066,2328,101,172,14,1366.86,07-15-2024,2024/07/24 09:07:54
330540,6861,64,1927,10,799.16,N/A,08-09-2024
315621,3047,100,220,10,977.9,13/07/2024,07-02-2024
70019,3123,182,50,8,1054.22,16/07/2024,30/08/2024
163217,3801,95,177,11,1450.33,2024-07-09,N/A
318067,232,126,729,5,1381.27,2024/08/26 06:24:11,13/09/2024
306485,834,120,1080,7,49.04,04/08/2024,2024/09/10 17:46:23
316913,887,2,716,11,881.23,20/09/2024,08-12-2024
232442,361,212,282,2,492.11,07-08-2024,2024-08-07
302901,2502,109,1092,5,924.4,2024/07/06 04:05:56,09-24-2024
311753,5830,216,397,4,161.72,19/07/2024,13/08/2024
275730,2167,90,529,12,149.63,N/A,02/08/2024
42601,2991,198,740,2,1090.87,13/09/2024,2024-09-13
252063,5093,3,1774,8,863.26,09-26-2024,2024/08/25 07:30:40
300847,5586,218,253,3,1355.3,01/09/2024,2024-07-04
224877,2419,37,1154,2,199.91,24/09/2024,09-22-2024
12704,1461,195,1171,6,1283.02,2024-07-03,27/08/2024
314992,4282,37,1098,8,608.04,14/09/2024,09-01-2024
283288,3877,0,357,8,826.94,02/07/2024,07-22-2024
53272,4156,39,49,7,1332.92,2024-09-18,09-27-2024
329218,2082,158,1170,2,1098.97,2024-09-06,21/07/2024
293706,4651,66,325,3,1255.65,24/09/2024,2024-09-12
281478,2342,128,936,13,657.42,05/09/2024,26/08/2024
319944,437,211,644,7,1024.81,2024-07-22,N/A
134989,707,27,985,13,1467.79,2024/08/05 23:22:36,09-13-2024
46102,3274,211,813,2,621.66,09-11-2024,09-15-2024
149232,3189,212,493,14,181.3,07-20-2024,2024/07/30 12:23:25
77234,2529,123,21,14,566.21,2024-07-31,2024/08/14 23:19:57
19031,2857,141,194,8,1326.94,07-28-2024,2024-08-22
260047,2108,214,237,6,1267.15,07-13-2024,09-22-2024
117162,134,86,858,11,1109.59,2024/09/04 13:54:02,N/A
305058,2981,112,568,8,825.34,2024-09-24,N/A
140846,2399,96,48,4,972.04,03/08/2024,2024-07-28
266112,2562,214,611,12,1043.85,07-18-2024,07-11-2024
236935,2118,44,270,6,1127.82,08-30-2024,2024-08-24
308859,432,216,1068,4,626.84,09-19-2024,2024/07/27 03:12:00
222190,4816,176,623,3,1294.02,2024-09-28,N/A
20049,2419,76,746,7,283.98,N/A,2024-08-29
16310,2744,218,225,2,309.65,2024-08-12,2024-07-01
151419,4409,25,944,3,874.37,14/08/2024,2024-07-03
1149,2998,125,851,10,924.06,07-11-2024,07-24-2024
323456,3962,38,63,5,1330.04,08-21-2024,08-16-2024
33684,1,88,126,4,1379.66,2024/08/08 19:01:44,25/08/2024
316795,43,80,380,2,718.3,15/09/2024,2024-09-11
235320,1264,16,1145,2,1165.58,2024/09/14 04:49:09,N/A
82215,676,32,149,6,1047.47,29/09/2024,06/09/2024
309708,4647,172,283,14,864.18,06/07/2024,09-07-2024
150184,5483,16,791,12,213.73,09-24-2024,2024/08/14 04:27:46
263408,2425,178,1034,2,1081.58,2024/09/16 15:45:52,N/A
51973,1047,150,454,10,306.09,N/A,09-26-2024
209064,4041,30,910,14,,14/08/2024,08-30-2024
30218,3234,218,742,14,658.64,21/08/2024,N/A
302535,3358,212,1155,12,1229.48,N/A,09-01-2024
325877,6450,169,231,1,150.33,07/07/2024,07-06-2024
301403,1055,198,709,14,734.05,21/09/2024,2024-09-03
303115,4562,5,102,1,771.11,2024-09-22,08-23-2024
261943,3797,147,252,7,728.85,N/A,2024/09/28 19:15:28
29311,4915,142,284,11,253.65,18/07/2024,19/07/2024
165001,2360,194,552,1,213.35,N/A,2024/09/18 01:48:30
291123,3068,78,891,2,1214.84,N/A,13/08/2024
93201,2662,39,602,1,899.46,2024/07/30 20:52:42,09-09-2024
70040,653,153,408,7,371.28,2024-07-11,N/A
308550,5547,146,365,11,718.48,17/09/2024,2024/08/21 20:57:47
44570,4725,121,168,7,317.38,2024-08-10,N/A
4254,2135,415,218,6,1263.61,N/A,2024/08/08 18:54:37
257323,1410,193,742,6,791.41,28/07/2024,08-26-2024
39004,4897,17,808,2,501.16,2024/07/31 21:27:02,N/A
30765,325,209,1078,11,1349.5,03/08/2024,N/A
64913,2472,34,453,11,1104.19,19/09/2024,2024-09-06
171658,2166,63,426,13,1116.81,2024-09-15,2024-09-27
150622,4945,174,660,11,922.25,09-02-2024,2024/07/21 18:04:49
142740,600,113,537,2,959.92,07-14-2024,2024-09-25
105988,4324,56,1052,1,228.51,03/09/2024,2024-08-27
91792,714,70,1074,14,377.41,N/A,2024/07/17 05:15:27
301661,1520,47,79,8,1347.03,2024-09-14,2024/08/27 20:39:41
262430,5611,66,519,5,662.04,09-05-2024,2024/09/11 07:47:39
17597,1000,125,852,1,249.2,07-22-2024,25/08/2024
35846,4345,199,473,9,924.72,2024-07-14,2024-08-06
85995,621,15,621,14,1375.39,2024-07-02,2024-07-18
314265,3873,55,598,1,551.34,N/A,28/07/2024
125187,2640,208,43,14,1369.75,2024/09/17 06:00:56,2024/09/03 15:23:02
84822,4884,181,312,5,1177.9,08-02-2024,N/A
177247,2783,196,1011,3,698.45,N/A,2024-08-03
306396,4935,117,181,12,138.26,N/A,08-02-2024
25199,227,104,1166,10,557.36,2024/09/22 02:18:36,14/09/2024
251440,3170,48,550,6,332.56,2024-08-26,19/08/2024
71398,4121,94,215,11,199.23,2024/07/20 00:24:57,09-18-2024
301519,6065,148,1156,5,919.27,2024-08-05,09-09-2024
311872,533,169,0,1,1113.53,2024-07-25,07-11-2024
148963,2943,23,1142,1,597.61,07-10-2024,08-08-2024
323936,754,45,1195,10,1052.16,08-28-2024,2024-07-11
259113,5406,108,643,6,1170.38,2024-08-15,N/A
115227,5106,154,533,14,346.88,2024/09/22 20:05:58,27/07/2024
256173,4684,19,322,7,,03/07/2024,27/08/2024
105107,5719,213,401,3,592.4,15/09/2024,2024/07/01 13:05:55
73868,1215,144,610,14,565.99,12/09/2024,07-04-2024
81159,5264,198,721,9,1399.01,2024-09-03,09-15-2024
158574,5983,83,996,12,1397.11,2024/07/25 01:43:20,08/08/2024
127508,5303,174,281,4,1494.66,05/09/2024,2024-08-05
246204,2147,28,2162,1,1241.92,18/08/2024,03/09/2024
321416,4179,138,182,3,558.29,2024/09/21 05:37:16,08-10-2024
318597,3817,57,292,1,1003.35,08-17-2024,18/07/2024
153635,2927,54,723,13,1367.99,N/A,N/A
302827,1559,85,117,12,59.25,2024/09/18 08:46:15,16/07/2024
2911,781,61,160,3,298.56,N/A,N/A
302455,4595,174,475,1,731.51,08/08/2024,09-23-2024
271675,1325,138,313, 5u ,,2024/09/01 07:58:07,27/08/2024
327049,502,465,1042,2,1317.22,N/A,2024-07-13
330307,3680,204,280,7,333.72,08-07-2024,23/07/2024
323889,766,11,635,9,708.3,N/A,27/08/2024
