id_devolucion,id_venta,motivo,fecha_devolucion
20418,3169,Cambio de talla,07-22-2023
20419,326702,Cambio de talla,2023/07/29 10:52:01
20420,56664,N/A,2023-10-19
20421,27691,N/A,2024-03-13
20422,176515,Cliente no satisfecho,2024-08-25
20423,309195,N/A,2023/05/09 00:08:50
20424,103063,Error despacho,05-31-2023
20425,105687,Defecto,11-28-2023
20426,271121,Error despacho,03/05/2024
20427,230785,Defecto,08/03/2023
20428,312298,Error despacho,2023/01/01 16:07:38
20429,199291,Cliente no satisfecho,2023-10-16
20430,277340,Error despacho,2023/03/18 11:51:18
20431,183823,Error despacho,03-03-2024
20432,178359,N/A,18/04/2024
20433,21285,N/A,04-27-2023
20434,142686,N/A,N/A
20435,329790,Defecto,04/05/2023
20436,158468,Cliente no satisfecho,2024-04-02
20437,255248,Cliente no satisfecho,09-04-2023
20438,191926,N/A,N/A
20439,104966,Cliente no satisfecho,08/04/2024
20440,264983,Defecto,2023-05-16
20441,19466,Error despacho,2023-01-30
20442,174657,N/A,21/03/2023
20443,106527,Cliente no satisfecho,01/03/2023
20444,39320,Defecto,2024/03/22 05:20:45
20445,84705,Cambio de talla,N/A
20446,73351,Defecto,N/A
20447,175787,Defecto,06/09/2024
20448,95975,Cambio de talla,24/01/2023
20449,30608,Cliente no satisfecho,2023/09/09 07:41:07
20450,162466,Cambio de talla,2024-09-12
20451,185630,Error despacho,2023-02-07
20452,214036,Defecto,N/A
20453,332785,Cambio de talla,02/03/2024
20454,237531,Error despacho,02-17-2024
20455,226083,Cliente no satisfecho,N/A
20456,143937,Defecto,N/A
20457,35271,Cliente no satisfecho,04-30-2023
20458,282382,Defecto,N/A
20459,15959,Cliente no satisfecho,2023/10/16 21:57:06
20460,156397,N/A,2023/12/15 11:41:17
20461,308180,Cambio de talla,2023-01-23
20462,264300,Cambio de talla,09-26-2024
20463,200880,N/A,01/01/2024
20464,23940,Cliente no satisfecho,N/A
20465,42702,Cambio de talla,26/06/2024
20466,139638,Cambio de talla,N/A
20467,170232,Defecto,2024/03/14 04:57:32
20468,27018,Cambio de talla,2024-01-21
20469,227106,Cliente no satisfecho,2023-01-19
20470,195581,Error despacho,04-28-2023
20471,26728,Cambio de talla,04-09-2024
20472,195106,Error despacho,2024/07/27 22:49:40
20473,326487,N/A,24/08/2023
20474,286072,N/A,05-17-2023
20475,169379,Cambio de talla,10/06/2024
20476,288928,Defecto,08-11-2023
20477,183953,Cambio de talla,13/01/2023
20478,161058,N/A,2023-10-10
20479,221550,Cambio de talla,11/03/2023
20480,88748,Error despacho,24/08/2024
20481,282325,Defecto,2023-05-11
20482,95031,Cambio de talla,25/08/2023
20483,122482,N/A,24/03/2024
20484,283556,Cliente no satisfecho,2024/05/21 01:53:10
20485,339402,Error despacho,2023-09-26
20486,326338,Defecto,2023-12-07
20487,257328,Defecto,04-04-2023
20488,286089,Defecto,23/06/2023
20489,137196,Cliente no satisfecho,N/A
20490,1167,Error despacho,28/06/2023
20491,153899,Defecto,18/07/2024
20492,19794,N/A,N/A
20493,150108,Defecto,02-28-2024
20494,295691,N/A,N/A
20495,232547,Cambio de talla,2024/03/19 03:55:36
20496,109581,Defecto,N/A
20497,312867,N/A,2024-06-11
20498,310368,Cliente no satisfecho,2023/11/02 20:19:15
20499,77072,Defecto,2023/07/25 12:24:17
20500,108409,Defecto,02/08/2024
20501,323135,N/A,2024/01/12 10:35:53
20502,221322,Cambio de talla,N/A
20503,208404,Error despacho,02-04-2023
20504,198514,Error despacho,2024/07/21 17:06:03
20505,209328,Error despacho,2023/09/01 12:05:37
20506,77764,Error despacho,28/12/2023
20507,300964,Error despacho,N/A
20508,107383,Error despacho,2023/05/26 02:12:34
20509,147069,N/A,2023-12-11
20510,109848,N/A,2024/02/13 18:51:23
20511,9932,Error despacho,N/A
20512,336332,Defecto,07-17-2023
20513,61029,Cliente no satisfecho,2023/07/05 05:19:16
20514,288909,Cambio de talla,06-05-2023
20515,163112,Error despacho,18/07/2023
20516,321409,Cliente no satisfecho,12/01/2023
20517,39202,Cambio de talla,21/08/2023
20518,240333,Cliente no satisfecho,06/07/2024
20519,184980,Defecto,N/A
20520,35909,,25/02/2024
20521,24035,N/A,2024/07/20 03:58:21
20522,300313,Cliente no satisfecho,10/01/2023
20523,4610,Defecto,01/02/2023
20524,130362,Error despacho,2023-11-11
20525,270867,Cliente no satisfecho,N/A
20526,117285,Cliente no satisfecho,09/02/2023
20527,9977,Cliente no satisfecho,06-09-2024
20528,248197,N/A,24/02/2023
20529,67092,Error despacho,07-27-2024
20530,300575,Cliente no satisfecho,05-13-2024
20531,58795,Defecto,N/A
20532,224179,Cambio de talla,10-13-2023
20533,257190,Defecto,N/A
20534,317912,Cliente no satisfecho,2024-04-15
20535,194027,Cliente no satisfecho,2024/05/20 23:56:29
20536,144473,Cliente no satisfecho,31/12/2023
20537,96081,Cambio de talla,N/A
20538,213256,Cliente no satisfecho,2023-12-29
20539,321460,Cambio de talla,2023-07-24
20540,297556,Cambio de talla,2023-06-24
20541,332531,N/A,2023-11-17
20542,251096,Cambio de talla,2023/02/17 01:07:21
20543,311310,Cambio de talla,2024/02/18 04:19:27
20544,320696,N/A,N/A
20545,122716,N/A,20/02/2023
20546,28423,Cambio de talla,2024/02/08 09:36:49
20547,282895,Cliente no satisfecho,06-14-2024
20548,148915,Cambio de talla,2023-12-29
20549,266125,N/A,2023-09-18
20550,76244,Error despacho,2023-04-20
20551,293857,Defecto,N/A
20552,330628,Cambio de talla,2023/07/09 04:27:14
20553,262599,Cliente no satisfecho,06-01-2023
20554,68968,N/A,N/A
20555,218594,N/A,17/10/2023
20556,226613,Defecto,2024-08-12
20557,295754,N/A,2023/06/16 04:13:01
20558,164414,N/A,2023/02/18 12:51:28
20559,152633,Cambio de talla,06-10-2024
20560,26041,Error despacho,2024/03/30 17:50:02
20561,190224,N/A,2023/10/29 02:42:24
20562,175836,Cliente no satisfecho,2024/07/17 14:31:06
20563,214206,Error despacho,2023/10/07 02:33:45
20564,226044,N/A,14/07/2023
20565,261693,N/A,29/09/2023
20566,313802,Cliente no satisfecho,10-08-2023
20567,85849,Defecto,N/A
20568,273197,N/A,13/02/2024
20569,244528,Cambio de talla,N/A
20570,140525,Defecto,26/11/2023
20571,318848,N/A,12-16-2023
20572,128573,Cliente no satisfecho,01-27-2024
20573,75339,Cambio de talla,02-28-2024
20574,296945,Defecto,01-13-2024
20575,331766,Error despacho,2023-11-12
20576,178226,Cliente no satisfecho,N/A
20577,54975,Cambio de talla,N/A
20578,169793,Cliente no satisfecho,02-15-2023
20579,295040,Error despacho,2023/02/24 15:01:45
20580,167395,Cliente no satisfecho,28/09/2023
20581,278889,N/A,2024/06/04 23:53:36
20582,306672,Defecto,07/03/2024
20583,146856,Cambio de talla,2023/05/02 23:58:32
20584,133947,Defecto,04-24-2023
20585,322281,Cliente no satisfecho,2023/02/16 05:59:51
20586,220953,Defecto,2023-01-24
20587,167490,Cliente no satisfecho,2024/02/17 04:54:44
20588,74467,N/A,2024-08-28
20589,95738,Cliente no satisfecho,N/A
20590,221468,N/A,2023/05/08 08:18:13
20591,218562,Defecto,2024-01-17
20592,172509,N/A,06/03/2023
20593,318550,Defecto,N/A
20594,65366,N/A,07-07-2024
20595,85343,Cambio de talla,2024-04-29
20596,22621,N/A,05/10/2023
20597,329496,Cambio de talla,04/01/2024
20598,202932,Cliente no satisfecho,09-23-2023
20599,231278,Defecto,N/A
20600,132904,Cliente no satisfecho,08-26-2023
20601,230814,Cliente no satisfecho,28/10/2023
20602,247387,Defecto,01/08/2023
20603,237547,Error despacho,20/06/2023
20604,150373,Defecto,2023/01/30 13:59:44
20605,54988,N/A,2023-12-16
20606,201765,Cambio de talla,2024/05/12 04:13:19
20607,234874,,2023/06/10 22:04:36
20608,169386,N/A,2023-08-27
20609,166248,Error despacho,2024/05/02 16:22:05
20610,45606,Cambio de talla,03-28-2023
20611,61482,Cambio de talla,29/05/2024
20612,321376,Defecto,2023/04/02 15:25:14
20613,43802,Cambio de talla,N/A
20614,322893,Cliente no satisfecho,N/A
20615,148826,Defecto,05-26-2023
20616,216721,Error despacho,2023/09/16 19:47:16
20617,302888,N/A,07-27-2023
20618,19011,Defecto,N/A
20619,257361,,2023/11/23 00:30:48
20620,179925,Defecto,02/11/2023
20621,60923,Cambio de talla,11/06/2024
20622,90974,Defecto,16/07/2024
20623,282995,Cliente no satisfecho,N/A
20624,84576,Defecto,09/02/2023
20625,99021,Defecto,N/A
20626,304746,Cambio de talla,N/A
20627,11884,Cambio de talla,N/A
20628,228011,Defecto,N/A
20629,254825,Defecto,12-27-2023
20630,35870,Error despacho,02/12/2023
20631,99686,,2023/06/17 06:42:07
20632,286086,Cliente no satisfecho,03/01/2023
20633,124880,Cliente no satisfecho,N/A
20634,274812,Error despacho,N/A
20635,156822,Cambio de talla,11-22-2023
20636,75974,Cliente no satisfecho,2023-02-21
20637,310067,Defecto,2024-08-14
20638,331396,N/A,08-12-2024
20639,245663,Defecto,2023/08/15 08:47:19
20640,32883,Defecto,25/07/2023
20641,133164,Defecto,08-24-2023
20642,285830,Error despacho,2024/08/11 06:04:32
20643,302738,Cliente no satisfecho,2024-05-16
20644,20453,Defecto,19/07/2023
20645,228881,N/A,2023-10-10
20646,274123,Defecto,2023/06/25 15:49:36
20647,300360,Error despacho,28/10/2023
20648,177608,Defecto,08-06-2024
20649,265822,Defecto,N/A
20650,241624,N/A,2024-08-23
20651,32459,N/A,09-20-2023
20652,145800,Error despacho,2023/12/04 13:32:54
20653,312597,Defecto,07/06/2023
20654,203205,N/A,N/A
20655,247701,Defecto,2024/08/02 21:35:50
20656,213310,N/A,27/05/2024
20657,282457,Cliente no satisfecho,N/A
20658,320590,Defecto,N/A
20659,83595,N/A,09-03-2024
20660,80984,Defecto,2023-11-08
20661,249490,Defecto,2023/12/27 17:57:26
20662,294113,Error despacho,09-30-2023
20663,326858,Cambio de talla,17/04/2023
20664,159157,Error despacho,2023-04-03
20665,141664,Cambio de talla,06-07-2024
20666,65511,Defecto,07-09-2024
20667,218242,Cambio de talla,23/04/2024
20668,61765,N/A,07-06-2023
20669,223966,Defecto,N/A
20670,35806,N/A,12/03/2024
20671,31939,Defecto,N/A
20672,134136,Cambio de talla,2023/06/18 11:12:36
20673,297031,Defecto,2024/03/19 07:53:24
20674,291321,Cliente no satisfecho,N/A
20675,223770,Error despacho,28/06/2023
20676,133426,Cambio de talla,N/A
20677,106527,N/A,06-26-2023
20678,129042,N/A,03-28-2023
20679,23188,Defecto,10-11-2023
20680,188981,Defecto,2023-11-14
20681,291772,N/A,03-12-2024
20682,212390,Cliente no satisfecho,2023/08/04 07:26:42
20683,307709,Cliente no satisfecho,10-31-2023
20684,16878,Defecto,2023-12-05
20685,241743,Defecto,09-02-2024
20686,155044,Error despacho,2023/09/18 12:53:40
20687,275698,,2023/01/20 01:52:14
20688,328992,Cambio de talla,2023/05/24 08:57:54
20689,143307,Error despacho,18/09/2024
20690,40057,N/A,N/A
20691,295305,Cliente no satisfecho,2023/02/19 03:33:13
20692,336330,Cambio de talla,2023/04/14 02:39:33
20693,136135,Cambio de talla,26/05/2024
20694,251182,Defecto,2023/12/12 02:18:48
20695,176509,Cliente no satisfecho,30/05/2023
20696,79627,Defecto,06-11-2024
20697,112385,N/A,N/A
20698,151588,N/A,2024-03-27
20699,268767,Defecto,2024/04/21 20:50:19
20700,31893,N/A,2023-07-30
20701,300286,Error despacho,2023-10-20
20702,328454,Cambio de talla,03-23-2023
20703,230482,Error despacho,2024-09-28
20704,304114,Defecto,2023-03-26
20705,112756,Cliente no satisfecho,2024-09-28
20706,26419,Defecto,02-16-2024
20707,98591,Defecto,26/02/2024
20708,51061,Error despacho,2023/11/02 17:41:08
20709,316985,Cliente no satisfecho,2024-02-12
20710,147858,Cambio de talla,20/04/2024
20711,98909,Cliente no satisfecho,2024/09/26 22:38:14
20712,257324,N/A,31/08/2023
20713,131380,Error despacho,2023/01/26 17:43:34
20714,185294,Cliente no satisfecho,02-21-2023
20715,38714,N/A,N/A
20716,144290,Error despacho,2023/01/29 06:09:03
20717,245243,Cambio de talla,05-11-2024
20718,288784,Cliente no satisfecho,20/12/2023
20719,96780,Cliente no satisfecho,N/A
20720,53200,Cambio de talla,04-10-2023
20721,323516,N/A,2023/08/17 12:55:28
20722,236350,Cliente no satisfecho,N/A
20723,45552,Cambio de talla,2023/12/20 08:13:16
20724,189483,N/A,04-19-2024
20725,103840,Cambio de talla,08-19-2023
20726,26421,Error despacho,2024-02-15
20727,242732,N/A,2023/07/11 21:47:55
20728,32194,Defecto,11-24-2023
20729,184026,Cambio de talla,2023/07/25 01:15:28
20730,187498,Cambio de talla,2023-01-17
20731,58376,Error despacho,05-02-2024
20732,83793,Defecto,07/09/2024
20733,119450,N/A,01-29-2023
20734,282484,N/A,N/A
20735,279670,Error despacho,2023/03/05 14:14:48
20736,73395,Defecto,08-24-2023
20737,135974,Defecto,N/A
20738,85687,N/A,31/03/2023
20739,17193,Cliente no satisfecho,05-27-2024
20740,87962,Cambio de talla,N/A
20741,320438,Cliente no satisfecho,2023/01/25 14:39:54
20742,106893,N/A,01-24-2024
20743,55971,Error despacho,N/A
20744,267531,N/A,2024-06-18
20745,95298,N/A,02/07/2024
20746,139238,Cambio de talla,N/A
20747,31427,Error despacho,07-25-2023
20748,280769,Cliente no satisfecho,2023-09-20
20749,195400,N/A,2023-08-09
20750,104845,N/A,2024-09-20
20751,126369,Defecto,24/05/2024
20752,274914,Cambio de talla,26/06/2024
20753,93729,Defecto,2024-06-11
20754,32764,Cambio de talla,2023/07/03 11:43:40
20755,175214,Cambio de talla,N/A
20756,14477,Defecto,2023-03-30
20757,237505,N/A,2023-07-26
20758,199084,Cambio de talla,2024-03-27
20759,145293,N/A,2024-08-14
20760,185451,Cliente no satisfecho,14/07/2023
20761,127186,Error despacho,10-30-2023
20762,258670,Cliente no satisfecho,N/A
20763,210681,N/A,03-25-2024
20764,174461,Error despacho,04-16-2023
20765,233178,Error despacho,N/A
20766,194458,N/A,N/A
20767,18652,Error despacho,2024/07/19 15:20:04
20768,318943,Error despacho,2023-03-25
20769,313420,Cliente no satisfecho,N/A
20770,132331,N/A,N/A
20771,48719,Cambio de talla,05/08/2023
20772,323093,Error despacho,08-08-2024
20773,95584,Cliente no satisfecho,29/02/2024
20774,168977,N/A,08-24-2024
20775,299605,Cambio de talla,05-03-2023
20776,285666,Error despacho,N/A
20777,129571,Defecto,08-23-2023
20778,258993,Defecto,2023/08/13 02:21:05
20779,186025,Defecto,26/04/2024
20780,62463,Error despacho,2024-07-30
20781,206159,Cambio de talla,2023-10-15
20782,308697,Defecto,2024-06-12
20783,120800,Cambio de talla,11-09-2023
20784,222165,Defecto,10-12-2023
20785,72348,Cambio de talla,2023/03/09 10:15:23
20786,233694,Cambio de talla,04-01-2023
20787,336506,Error despacho,2023-10-10
20788,129094,Error despacho,2023-02-04
20789,25642,N/A,01-02-2024
20790,274618,Cliente no satisfecho,08-28-2024
20791,168703,Error despacho,04-17-2023
20792,89338,Error despacho,2023/02/23 03:22:29
20793,228086,,N/A
20794,201398,Error despacho,04-29-2023
20795,112859,Defecto,20/10/2023
20796,199602,N/A,2024-08-11
20797,178299,N/A,2024/06/27 20:22:00
20798,12191,Defecto,N/A
20799,214536,Cliente no satisfecho,N/A
20800,75674,Cliente no satisfecho,12-27-2023
20801,182595,Cambio de talla,N/A
20802,63731,,N/A
20803,143895,Defecto,2024-09-04
20804,92664,Error despacho,04-26-2023
20805,173913,N/A,04/05/2024
20806,59642,Cambio de talla,05-18-2024
20807,63918,N/A,11/11/2023
20808,208667,Defecto,N/A
20809,20556,Cliente no satisfecho,25/08/2024
20810,336952,Cambio de talla,N/A
20811,135103,Error despacho,N/A
20812,317343,N/A,2023/08/04 14:18:59
20813,45179,Cambio de talla,28/01/2023
20814,46792,,N/A
20815,36977,Cambio de talla,2024/05/03 20:00:10
20816,268437,Defecto,2023/02/27 11:59:27
20817,10386,Defecto,2024/03/03 21:39:09
20818,256738,Defecto,2023-08-26
20819,306431,Cambio de talla,2024-09-01
20820,306240,Error despacho,N/A
20821,273875,Cambio de talla,10/01/2023
20822,325627,Error despacho,N/A
20823,105927,Defecto,2024/03/24 07:15:52
20824,287907,Defecto,2024/09/18 09:05:34
20825,152916,Defecto,2023-03-02
20826,5355,Cambio de talla,2024-05-02
20827,111643,Cliente no satisfecho,05/10/2023
20828,7032,Cambio de talla,2023/07/21 16:40:22
20829,323555,Cambio de talla,N/A
20830,3951,Cambio de talla,N/A
20831,332170,Cambio de talla,10/04/2024
20832,210847,N/A,03-04-2023
20833,182474,Defecto,2024-02-11
20834,106971,Cambio de talla,2024-07-22
20835,43050,Error despacho,01-15-2023
20836,176823,Cambio de talla,2023-10-26
20837,53769,N/A,2023/11/16 17:47:19
20838,35385,N/A,07-24-2024
20839,59308,Cliente no satisfecho,12-16-2023
20840,50912,Defecto,2023/08/07 03:02:41
20841,233287,Error despacho,03-22-2024
20842,44142,N/A,N/A
20843,181034,Defecto,09-30-2023
20844,259377,Cambio de talla,2023/08/04 03:54:17
20845,278084,Cliente no satisfecho,2023/08/31 00:33:20
20846,118843,Cliente no satisfecho,12-28-2023
20847,229016,N/A,2024-03-19
20848,22367,Cambio de talla,28/06/2024
20849,14219,Defecto,13/01/2023
20850,25354,Cliente no satisfecho,04-14-2024
20851,113499,Cliente no satisfecho,08-01-2023
20852,160896,Error despacho,2024-05-03
20853,155045,Defecto,N/A
20854,43404,,02-22-2024
20855,167269,,02-12-2024
20856,145377,Defecto,02-17-2023
20857,132872,Cambio de talla,2023-12-13
20858,241145,Cliente no satisfecho,2024-09-14
20859,128670,Error despacho,05-11-2023
20860,214932,Defecto,2024-01-12
20861,141883,Cliente no satisfecho,N/A
20862,78774,N/A,2024/04/26 08:46:13
20863,136579,Cliente no satisfecho,26/07/2023
20864,162146,Error despacho,N/A
20865,38170,N/A,2023/02/22 10:26:15
20866,225340,N/A,2024/01/12 03:09:05
20867,223893,Error despacho,01-09-2023
20868,97987,N/A,01-28-2023
20869,224674,Error despacho,14/07/2023
20870,83052,Cambio de talla,N/A
20871,185675,Error despacho,01/03/2024
20872,19528,Error despacho,02/08/2024
20873,246390,Defecto,06-09-2024
20874,331672,Error despacho,03-26-2024
20875,24708,N/A,06/08/2023
20876,19227,Cambio de talla,N/A
20877,243023,Defecto,03-29-2024
20878,159074,Error despacho,05-22-2023
20879,78187,Cambio de talla,22/01/2023
20880,339598,Cliente no satisfecho,N/A
20881,261537,Error despacho,2023/05/06 16:48:01
20882,79063,Error despacho,16/05/2023
20883,267931,Error despacho,N/A
20884,235443,Error despacho,2024/02/16 04:30:21
20885,137547,Cliente no satisfecho,2024-04-21
20886,88597,Cliente no satisfecho,13/10/2023
20887,94813,Error despacho,11/06/2024
20888,231076,Cliente no satisfecho,06-14-2024
20889,40938,Defecto,01/08/2024
20890,56918,N/A,2023/06/20 13:39:52
20891,227007,Error despacho,03-23-2023
20892,208320,Cambio de talla,04-22-2024
20893,285981,Error despacho,2023-03-28
20894,156043,N/A,24/04/2024
20895,167416,Defecto,2023/10/04 05:05:09
20896,111301,N/A,N/A
20897,176450,Defecto,25/08/2024
20898,118060,Error despacho,2024-07-19
20899,207200,Cliente no satisfecho,2024-06-06
20900,123930,Error despacho,2023-11-23
20901,183339,Defecto,2023/10/05 01:09:41
20902,233854,N/A,05-16-2024
20903,279032,Error despacho,2023/02/11 13:54:45
20904,131854,N/A,16/02/2023
20905,281512,Error despacho,2023-02-23
20906,29957,Cambio de talla,2023/04/10 05:17:22
20907,107004,N/A,2024-06-21
20908,326812,Defecto,01-20-2024
20909,155141,N/A,2023-12-26
20910,122049,Cliente no satisfecho,2023-02-27
20911,331718,Defecto,27/09/2023
20912,315060,Error despacho,2023/06/06 12:37:49
20913,309610,,06-22-2024
20914,324806,Cliente no satisfecho,N/A
20915,112534,Error despacho,2023/12/17 22:50:54
20916,211339,Cambio de talla,06-14-2023
20917,297744,N/A,27/06/2023
20918,270320,Cambio de talla,2024/05/16 22:10:15
20919,58507,Cliente no satisfecho,N/A
20920,315296,Cambio de talla,2024/04/12 00:18:44
20921,256105,Defecto,N/A
20922,78737,Cliente no satisfecho,N/A
20923,23551,N/A,2023/07/29 21:22:53
20924,244548,N/A,N/A
20925,30583,N/A,2023/11/28 23:55:48
20926,87816,Cambio de talla,N/A
20927,3219,Cliente no satisfecho,2024/04/16 19:36:43
20928,214013,N/A,2023/01/27 01:30:36
20929,245647,Error despacho,06-09-2023
20930,183693,Error despacho,2024-01-27
20931,36672,Cambio de talla,2023-07-14
20932,135853,Defecto,2023/08/31 22:51:39
20933,178088,Defecto,22/02/2023
20934,246325,Error despacho,03-03-2023
20935,216746,Defecto,2024/01/03 13:53:23
20936,217281,N/A,2024/06/30 10:03:56
20937,260093,N/A,18/01/2024
20938,74019,Cliente no satisfecho,2023/07/22 07:47:24
20939,63103,N/A,2023/11/06 12:37:52
20940,132050,Defecto,2024/06/08 17:57:56
20941,119738,Cambio de talla,2024-07-31
20942,254466,Cambio de talla,N/A
20943,178513,Cliente no satisfecho,2023/12/09 17:07:07
20944,48312,N/A,13/05/2024
20945,245112,Error despacho,30/03/2023
20946,329604,N/A,04/12/2023
20947,72522,Cambio de talla,N/A
20948,245196,Error despacho,N/A
20949,106583,Cambio de talla,2023/08/16 16:55:40
20950,248094,Defecto,05/06/2024
20951,157408,N/A,2023/10/25 01:20:45
20952,290237,Cambio de talla,N/A
20953,65865,Defecto,2024-03-27
20954,327608,N/A,08/09/2023
20955,107202,Defecto,2024/04/24 06:45:26
20956,82566,Error despacho,2023/12/10 04:35:07
20957,11619,Cambio de talla,N/A
20958,80129,,15/07/2023
20959,74186,N/A,19/12/2023
20960,239696,Defecto,30/01/2023
20961,210925,Defecto,2024/05/09 04:56:20
20962,184332,Cliente no satisfecho,26/07/2024
20963,57413,Cambio de talla,07/05/2024
20964,219016,N/A,N/A
20965,87837,Defecto,N/A
20966,279777,N/A,2024-09-21
20967,19009,Error despacho,30/06/2023
20968,269480,Defecto,N/A
20969,328389,Error despacho,03-17-2024
20970,22772,Cambio de talla,2023/11/03 01:15:47
20971,7058,Cambio de talla,2024-06-12
20972,120506,N/A,N/A
20973,119758,Error despacho,N/A
20974,299130,N/A,03-23-2024
20975,144452,Defecto,N/A
20976,87901,Error despacho,09/02/2024
20977,20741,Cliente no satisfecho,N/A
20978,165730,Cliente no satisfecho,05-08-2024
20979,195279,Cliente no satisfecho,05-23-2024
20980,157781,Cambio de talla,N/A
20981,279806,Cliente no satisfecho,11/03/2024
20982,264702,Defecto,2024/05/24 18:47:33
20983,147865,Cliente no satisfecho,2023-12-26
20984,127915,Cliente no satisfecho,07-03-2024
20985,336532,Cliente no satisfecho,2023-07-01
20986,174209,Error despacho,01-26-2023
20987,42305,N/A,2024/07/20 09:03:41
20988,291912,N/A,05-07-2023
20989,298620,Defecto,N/A
20990,263437,Cliente no satisfecho,17/02/2023
20991,174754,Cliente no satisfecho,2023-02-26
20992,60392,Error despacho,2024/03/11 14:01:45
20993,238650,Defecto,2024/06/11 09:24:59
20994,250052,Cambio de talla,2023-07-25
20995,77361,N/A,2024/08/17 17:41:05
20996,41659,Error despacho,N/A
20997,137810,N/A,2023/08/19 18:12:39
20998,45343,Error despacho,2023-08-23
20999,278758,Cliente no satisfecho,02/02/2023
21000,89986,N/A,2023-09-30
21001,39473,Cliente no satisfecho,2023-09-14
21002,32927,Defecto,2023-07-27
21003,49398,N/A,01-12-2024
21004,315588,Cliente no satisfecho,06-04-2023
21005,7373,N/A,04-15-2023
21006,209275,Defecto,2023/08/21 14:40:28
21007,231027,Cambio de talla,03-23-2023
21008,78596,N/A,01-24-2023
21009,264978,Cliente no satisfecho,2023-01-01
21010,150078,Defecto,08-22-2024
21011,248183,Cliente no satisfecho,2024-07-29
21012,5247,Cambio de talla,2023-11-01
21013,56683,Defecto,2024/07/03 10:33:29
21014,78318,N/A,N/A
21015,214340,N/A,04-08-2023
21016,16940,N/A,N/A
21017,30403,N/A,31/08/2023
21018,142844,N/A,N/A
21019,67666,N/A,08-31-2024
21020,142082,Cambio de talla,02-19-2023
21021,247572,Cambio de talla,2023-04-22
21022,77045,Defecto,2023-07-23
21023,131262,,2024-07-30
21024,265916,Cambio de talla,2023/01/17 03:39:22
21025,21289,Error despacho,13/09/2023
21026,87022,Defecto,2024/09/14 14:37:28
21027,84990,Cambio de talla,N/A
21028,211264,Cliente no satisfecho,N/A
21029,282903,Cliente no satisfecho,2024-05-07
21030,256978,Defecto,N/A
21031,164761,Error despacho,06-14-2024
21032,163542,Defecto,2024/03/08 16:11:32
21033,165808,Defecto,03-22-2024
21034,179094,Cambio de talla,2023/09/22 04:52:18
21035,47339,Cliente no satisfecho,N/A
21036,113814,Cliente no satisfecho,20/02/2024
21037,292373,Cambio de talla,2023/04/05 20:10:45
21038,291432,N/A,08-25-2023
21039,48363,Cliente no satisfecho,N/A
21040,54078,N/A,19/08/2023
21041,224047,Error despacho,2023-07-19
21042,277740,N/A,N/A
21043,277607,Defecto,04-26-2024
21044,152439,Defecto,2024-07-07
21045,246439,Defecto,2023/12/27 15:30:09
21046,102687,Error despacho,18/03/2024
21047,26141,Error despacho,N/A
21048,27525,Cliente no satisfecho,2023-07-16
21049,297329,Error despacho,27/07/2024
21050,177001,Cambio de talla,N/A
21051,87501,N/A,N/A
21052,202628,Cliente no satisfecho,2023/11/04 15:55:30
21053,73399,Cambio de talla,16/05/2023
21054,190607,Cliente no satisfecho,2024/09/04 00:29:52
21055,309685,N/A,2024-07-05
21056,322218,Cambio de talla,10-26-2023
21057,86651,Cambio de talla,2023/08/12 21:56:40
21058,179427,N/A,2023-04-18
21059,19255,N/A,2024/07/04 11:49:02
21060,164279,Cambio de talla,27/08/2023
21061,284058,N/A,N/A
21062,331618,Error despacho,N/A
21063,188126,Cambio de talla,2023-03-31
21064,113837,Defecto,03-27-2023
21065,31167,Cambio de talla,04-28-2023
21066,28248,Cambio de talla,2023-02-28
21067,9220,Error despacho,2024-06-17
21068,246978,Cliente no satisfecho,2023-02-09
21069,48666,Error despacho,09/08/2024
21070,82636,Cliente no satisfecho,2023-03-13
21071,224659,Cambio de talla,04-27-2023
21072,255012,Error despacho,N/A
21073,161035,Cambio de talla,N/A
21074,8066,Cliente no satisfecho,2024-03-16
21075,76980,Error despacho,N/A
21076,234522,N/A,2024/03/10 20:08:24
21077,90134,Cliente no satisfecho,18/06/2024
21078,226032,N/A,N/A
21079,44732,Cambio de talla,N/A
21080,176120,N/A,2023-10-15
21081,18291,N/A,N/A
21082,54018,Cambio de talla,12/12/2023
21083,323811,Defecto,2023-06-13
21084,200163,Error despacho,N/A
21085,170780,Defecto,26/05/2023
21086,110920,Cambio de talla,N/A
21087,253707,Cliente no satisfecho,2023-07-27
21088,330101,Cliente no satisfecho,01/09/2024
21089,61806,Defecto,06-20-2023
21090,42469,N/A,02/06/2023
21091,292116,Defecto,2024/01/04 23:55:05
21092,56705,Cambio de talla,17/01/2024
21093,293350,Cliente no satisfecho,07/09/2024
21094,104896,Error despacho,2023-04-09
21095,54971,N/A,2023-04-18
21096,320816,Cambio de talla,02-29-2024
21097,24114,Error despacho,2023-11-08
21098,119180,N/A,31/05/2024
21099,135656,Defecto,N/A
21100,161008,Error despacho,2024/09/13 14:12:27
21101,338466,Cambio de talla,2024/05/20 16:20:16
21102,230879,Error despacho,N/A
21103,200605,Error despacho,N/A
21104,18072,Cambio de talla,12-20-2023
21105,148484,Cliente no satisfecho,04-12-2023
21106,322969,N/A,N/A
21107,220911,Cliente no satisfecho,2024-08-14
21108,37950,Defecto,2024-03-29
21109,167546,Defecto,21/09/2023
